Symbol	Name	ISIN	Product Class
ASR X6 56	AOASR 2612I205600P	NLEX03073684	Put Option
DQ1 P6 92	PODQ1 2604H209200P	FREX02525969	Put Option
UMC U6 35	BOUMC 2609I203500P	BEEX00547626	Put Option
PST5 P6 16.5	EOPST52604H316500P	IT0025790129	Put Option
JN1 O6 60	POJN1 2603K206000P	FREX02350210	Put Option
SRG N6 7.4	EOSRG 2602K474000P	IT0025375525	Put Option
MAG X6 9	AOMAG 2612I200900P	NLEX03111906	Put Option
AVIO B6 41	EOAVIO2602K341000C	IT0025767036	Call Option
DY1 O6 68	PODY1 2603K206800P	FREX02402359	Put Option
LF1 N6 36	POLF1 2602K203600P	FREX02491543	Put Option
YAR L6 480	OOYAR 2612I248000C	NO0511217916	Call Option
2CS N6 36	PO2CS 2602D203600P	FREX02586797	Put Option
HRQ O6 255	AOHRQ 2603K225500P	NLEX03091801	Put Option
5EQ M6 220	OO5EQ 2601U222000P	NO0511190956	Put Option
GA1 N6 19	POGA1 2602K201900P	FREX02222278	Put Option
MN P6 2.3	EOMN  2604H423000P	IT0025831543	Put Option
CRL N6 21	EOCRL 2602K321000P	IT0025419562	Put Option
ISP X1 20	EOISP 3112J320000P	IT0025256717	Put Option
BMP3 R0 6.4	EOBMP33006L464000P	IT0025479061	Put Option
ASM P6 420	AOASM 2604H242000P	NLEX03284067	Put Option
TIT3 X6 1.35	EOTIT32612I413500P	IT0025876100	Put Option
SOF C6 270	BOSOF 2603K227000C	BEEX00499513	Call Option
DAN B6 92	EODAN 2602K392000C	IT0025453256	Call Option
UCB D6 160	BOUCB 2604H216000C	BEEX00529657	Call Option
5ENI M6 10	EO5ENI2601U310000P	IT0025712644	Put Option
RWQ F8 80	AORWQ 2806G208000C	NLEX02728973	Call Option
JUV N6 2.1	EOJUV 2602K421000P	IT0025438869	Put Option
2MC N6 590	PO2MC 2602D259000P	FREX02582937	Put Option
SL X6 34	EOSL  2612I334000P	IT0025599470	Put Option
BFF D6 18	EOBFF 2604H318000C	IT0025840635	Call Option
5OR A6 385	PO5OR 2601U238500C	FREX02497698	Call Option
2AI B6 500	AO2AI 2602D250000C	NLEX03347641	Call Option
ERG N6 42	EOERG 2602K342000P	IT0025429025	Put Option
TIR5 N6 0.66	EOTIR52602K406600P	IT0025386449	Put Option
TEN N6 8	EOTEN 2602K480000P	IT0025380483	Put Option
LDO X0 84	EOLDO 3012K384000P	IT0025630390	Put Option
MOW P6 120	OOMOW 2604H212000P	NO0511201167	Put Option
AEX C6 925	KOAEX 2603K109250C	NLEX03113092	Call Option
1SU B6 180	PO1SU 26026218000C	FREX02496096	Call Option
SFL I6 4.4	EOSFL 2609I444000C	IT0025708576	Call Option
BPE5 B6 7.8	EOBPE52602K478000C	IT0025397073	Call Option
GVS B6 3.15	EOGVS 2602K431500C	IT0025726297	Call Option
WHV O6 20.5	AOWHV 2603K202050P	NLEX03062208	Put Option
GA1 L0 20	POGA1 3012K202000C	FREX02387949	Call Option
AVIO N6 13.5	EOAVIO2602K313500P	IT0025445120	Put Option
MC1M C6 320	POMC1M2603K232000C	FREX02233903	Call Option
BMP3 I6 7.4	EOBMP32609I474000C	IT0025472918	Call Option
CPR5 X6 3.2	EOCPR52612I432000P	IT0025642692	Put Option
HO1 L7 450	POHO1 2712H245000C	FREX02458286	Call Option
1FO N6 14.5	PO1FO 26026201450P	FREX02504022	Put Option
SFE N6 8.5	EOSFE 2602K485000P	IT0025734283	Put Option
FSQ N6 39	AOFSQ 2602K203900P	NLEX02850165	Put Option
DAN P6 88	EODAN 2604H388000P	IT0025845121	Put Option
BFF L6 5.6	EOBFF 2612I456000C	IT0025640068	Call Option
MKQ L6 116	AOMKQ 2612I211600C	NLEX03093575	Call Option
UG4 N6 4	POUG4 2602K200400P	FREX02221098	Put Option
MON5 X6 24	EOMON52612I324000P	IT0025694891	Put Option
SFL X6 1.5	EOSFL 2612I415000P	IT0025665537	Put Option
2AG B6 8.4	AO2AG 2602D200840C	NLEX03346684	Call Option
KR1 P6 290	POKR1 2604H229000P	FREX02528021	Put Option
2GL N6 60	PO2GL 2602D206000P	FREX02587373	Put Option
AEOM C6 940	KOAEOM2603V109400C	NLEX03130559	Call Option
KC1 P6 3.9	POKC1 2604H200390P	FREX02553581	Put Option
MON5 L6 25	EOMON52612I325000C	IT0025684868	Call Option
BWQ B6 86	AOBWQ 2602K208600C	NLEX02846072	Call Option
TRN5 P6 10.5	EOTRN52604H310500P	IT0025816189	Put Option
AX2 N6 1070	KOAX2 2602D110700P	NLEX03351692	Put Option
TRN5 N6 6.6	EOTRN52602K466000P	IT0025391563	Put Option
EF1M C6 360	POEF1M2603K236000C	FREX02254073	Call Option
YI6 Z6	AFYI6 2612I000000F	NLEX03016725	Futures
AGA X6 58	AOAGA 2612I205800P	NLEX03047043	Put Option
BYQ L6 46	AOBYQ 2612I204600C	NLEX03068411	Call Option
FST B6 20	AOFST 2602K202000C	NLEX02886292	Call Option
HPQ X6 72	AOHPQ 2612I207200P	NLEX03092387	Put Option
VW7 Z6	AFVW7 2612I000000F	NLEX03017921	Futures
RC1 N6 24	PORC1 2602K202400P	FREX02245113	Put Option
HER P6 2	EOHER 2604H420000P	IT0025822088	Put Option
AAI B6 14	AOAAI 2602K201400C	NLEX02826454	Call Option
5BE A6 195	AO5BE 2601U219500C	NLEX03224451	Call Option
TIL R6 7.69	AOTIL 2606J200769P	NLEX02900028	Put Option
PRY B6 85	EOPRY 2602K385000C	IT0025729655	Call Option
SG1 N6 60	POSG1 2602K206000P	FREX02198718	Put Option
NB1 X6 6	PONB1 2612I200600P	FREX02374095	Put Option
BEQ N6 102	AOBEQ 2602K210200P	NLEX02870742	Put Option
UL C6 84	AOUL  2603K208400C	NLEX03359372	Call Option
CS4 N6 36	POCS4 2602K203600P	FREX02218771	Put Option
SPQ B6 195	AOSPQ 2602K219500C	NLEX02875931	Call Option
PAQ N6 43	AOPAQ 2602K204300P	NLEX02875089	Put Option
IET N6 185	BOIET 2602K218500P	BEEX00524062	Put Option
ARIS B6 1.95	EOARIS2602K419500C	IT0025434736	Call Option
5G M6 36	EO5G  2601U336000P	IT0025714368	Put Option
IVG B6 34	EOIVG 2602K334000C	IT0025404838	Call Option
STL3 L6 9.5	EOSTL32612I495000C	IT0025531465	Call Option
TTM B6 4.8	AOTTM 2602K200480C	NLEX02840810	Call Option
UL R6 38	AOUL  2606J203800P	NLEX02979048	Put Option
ABN O6 36	AOABN 2603K203600P	NLEX02915463	Put Option
MEQ B6 335	AOMEQ 2602K233500C	NLEX02873571	Call Option
BFF P6 19	EOBFF 2604H319000P	IT0025890408	Put Option
IG B6 5	EOIG  2602K450000C	IT0025399558	Call Option
STE5 P6 10.5	EOSTE52604H310500P	IT0025875565	Put Option
1DS N6 70	AO1DS 26026207000P	NLEX03234005	Put Option
STE B6 27	EOSTE 2602K327000C	IT0025443679	Call Option
1NH N6 86	OO1NH 26026208600P	NO0511196367	Put Option
FCR N6 19.75	EOFCR 2602K319750P	IT0025762466	Put Option
1MO N6 195	OO1MO 26026219500P	NO0511196664	Put Option
BPM3 B6 7.2	EOBPM32602K472000C	IT0025439511	Call Option
SUB B6 235	OOSUB 2602K223500C	NO0511194917	Call Option
STL7 G6	EFSTL72602K000000F	IT0025284032	Futures
SYQ U6 59	AOSYQ 2609I205900P	NLEX02821240	Put Option
TIR O6 1.45	EOTIR 2603K414500P	IT0025672731	Put Option
SS1 O6 4.9	POSS1 2603K200490P	FREX02347976	Put Option
CPR5 L6 12	EOCPR52612I312000C	IT0025693380	Call Option
GVS D6 2.5	EOGVS 2604H425000C	IT0025778934	Call Option
PU4 L6 35	POPU4 2612I203500C	FREX02373022	Call Option
BESM R6 45	AOBESM2606J204500P	NLEX02898529	Put Option
G3 X6 54	EOG3  2612I354000P	IT0025515195	Put Option
SHQ D6 52	AOSHQ 2604H205200C	NLEX03302018	Call Option
TPRO X6 17.5	EOTPRO2612I317500P	IT0025615516	Put Option
BN4 D6 40	POBN4 2604H204000C	FREX02543871	Call Option
ENI C6 36	EOENI 2603K336000C	IT0025892891	Call Option
SPQ C6 234	AOSPQ 2603K223400C	NLEX03095513	Call Option
PRY5 P6 130	EOPRY52604H213000P	IT0025787943	Put Option
VWQ X6 102	AOVWQ 2612I210200P	NLEX03084525	Put Option
GK1 X6 13	POGK1 2612I201300P	FREX02408935	Put Option
MAT D6 7.8	EOMAT 2604H478000C	IT0025856250	Call Option
BAM N6 9.6	AOBAM 2602K200960P	NLEX02904624	Put Option
MC1 B6 570	POMC1 2602K257000C	FREX02466487	Call Option
RHQM D6 1760	AORHQM2604H2H6000C	NLEX03306217	Call Option
5DG M6 110	PO5DG 2601U211000P	FREX02469754	Put Option
KOG B6 90	OOKOG 2602K209000C	NO0511141769	Call Option
CA1 N6 15.5	POCA1 2602K201550P	FREX02232590	Put Option
PIR5 L6 5.6	EOPIR52612I456000C	IT0025588465	Call Option
SBM F6 29	AOSBM 2606J202900C	NLEX03217257	Call Option
ENX P6 92	AOENX 2604H209200P	NLEX03280222	Put Option
IMD B6 84	AOIMD 2602K208400C	NLEX02858333	Call Option
FUR B6 10.5	AOFUR 2602K201050C	NLEX03237750	Call Option
IN9 R6 39.72	AOIN9 2606J203972P	NLEX03011114	Put Option
1PR B6 26	AO1PR 26026202600C	NLEX03328062	Call Option
RWQ C6 55	AORWQ 2603K205500C	NLEX03052217	Call Option
BB1 L6 54	POBB1 2612I205400C	FREX02354766	Call Option
PIR L6 5	EOPIR 2612I450000C	IT0025519668	Call Option
ENAV N6 4.5	EOENAV2602K445000P	IT0025757466	Put Option
WBD5 L6 1.9	EOWBD52612I419000C	IT0025637387	Call Option
ENE3 B6 20	EOENE32602K320000C	IT0025465037	Call Option
UMC O6 27	BOUMC 2603K202700P	BEEX00518106	Put Option
BYQ B6 27.6	AOBYQ 2602K202760C	NLEX02849134	Call Option
ENE5 N6 12.5	EOENE52602K312500P	IT0025433407	Put Option
1MIB B6 43900	IO1MIB26026043900C	IT0025889475	Call Option
REY P6 130	EOREY 2604H213000P	IT0025793800	Put Option
OVS X6 5.4	EOOVS 2612I454000P	IT0025635498	Put Option
ASMM O6 550	AOASMM2603K255000P	NLEX02896820	Put Option
PIA N6 1.9	EOPIA 2602K419000P	IT0025359362	Put Option
IF P6 17.5	EOIF  2604H317500P	IT0025823169	Put Option
TIR3 L0 2.2	EOTIR33012K422000C	IT0025611481	Call Option
TF1 D6 7.2	POTF1 2604H200720C	FREX02515838	Call Option
VVQ X6 23.5	AOVVQ 2612I202350P	NLEX03088484	Put Option
5CA M6 14.8	PO5CA 2601U201480P	FREX02505144	Put Option
ONT P6 6.8	BOONT 2604H200680P	BEEX00537064	Put Option
GC1 O6 125	POGC1 2603K212500P	FREX02351739	Put Option
SRG3 L6 8.6	EOSRG32612I486000C	IT0025529485	Call Option
PIA P6 0.9	EOPIA 2604H409000P	IT0025783405	Put Option
FBK X8 20	EOFBK 2812F320000P	IT0025578391	Put Option
RHQM L6 1700	AORHQM2612I2H0000C	NLEX03117267	Call Option
MFE N6 6.2	EOMFE 2602K462000P	IT0025406585	Put Option
KBC O6 112	BOKBC 2603K211200P	BEEX00502662	Put Option
PRY5 L6 46	EOPRY52612I346000C	IT0025589885	Call Option
EL1 N6 74	POEL1 2602K207400P	FREX02243050	Put Option
G3 L0 34	EOG3  3012K334000C	IT0025580843	Call Option
BMP N6 7.1	EOBMP 2602K471000P	IT0025722627	Put Option
BMP3 C6 11.5	EOBMP32603K311500C	IT0025471373	Call Option
IP P6 28	EOIP  2604H328000P	IT0025825784	Put Option
RYR N6 31	AORYR 2602K203100P	NLEX03011338	Put Option
EL1 D6 130	POEL1 2604H213000C	FREX02564059	Call Option
GL9C F6 68	POGL9C2606J206800C	FREX02405147	Call Option
TOM X6 90	OOTOM 2612I209000P	NO0511171071	Put Option
BMP3 R6 4.4	EOBMP32606J444000P	IT0025471720	Put Option
TL1 D6 40	POTL1 2604H204000C	FREX02566336	Call Option
IN9 N6 24.83	AOIN9 2602K202483P	NLEX02823485	Put Option
NXI B6 1.95	EONXI 2602K419500C	IT0025409597	Call Option
BG1 O6 0.3	POBG1 2603K200030P	FREX02404330	Put Option
SPQ L6 310	AOSPQ 2612I231000C	NLEX03180406	Call Option
RZ1 N6 42	PORZ1 2602K204200P	FREX02263652	Put Option
TEN5 X6 19	EOTEN52612I319000P	IT0025607810	Put Option
BC L6 74	EOBC  2612I374000C	IT0025639268	Call Option
EBO R6 1720	JOEBO 2606J001720P	FREX02341938	Put Option
BPE I6 27	EOBPE 2609I327000C	IT0025691061	Call Option
2DA B6 64	PO2DA 2602D206400C	FREX02586367	Call Option
SG1 X0 150	POSG1 3012K215000P	FREX02357298	Put Option
AFU B6 5.8	AOAFU 2602K200580C	NLEX02881814	Call Option
NB1 B6 14.5	PONB1 2602K201450C	FREX02256458	Call Option
EZ1 P6 48	POEZ1 2604H204800P	FREX02533203	Put Option
TIL B6 33	AOTIL 2602K203300C	NLEX02972399	Call Option
SFE X6 3.7	EOSFE 2612I437000P	IT0025706612	Put Option
WL4 F7 0.9	POWL4 2706I200090C	FREX02268503	Call Option
EOQ L6 21	AOEOQ 2612I202100C	NLEX03042119	Call Option
A2A B6 1.25	EOA2A 2602K412500C	IT0025429199	Call Option
DNR B6 7.2	EODNR 2602K472000C	IT0025437879	Call Option
COF C6 68	BOCOF 2603K206800C	BEEX00498457	Call Option
SPQ O6 255	AOSPQ 2603K225500P	NLEX03095604	Put Option
IP X6 25	EOIP  2612I325000P	IT0025626315	Put Option
CTP N6 10	AOCTP 2602K201000P	NLEX02862160	Put Option
2GL B6 72	PO2GL 2602D207200C	FREX02587480	Call Option
GEO D6 0.24	EOGEO 2604H402400C	IT0025860971	Call Option
HEY O6 72	AOHEY 2603K207200P	NLEX03083147	Put Option
KR1 N6 220	POKR1 2602K222000P	FREX02201256	Put Option
UBL B6 60	AOUBL 2602K206000C	NLEX02841578	Call Option
DIA B6 118	EODIA 2602K211800C	IT0025691806	Call Option
TGY X6 32	EOTGY 2612I332000P	IT0025608974	Put Option
REY N6 98	EOREY 2602K398000P	IT0025368868	Put Option
UCG B6 73	EOUCG 2602K373000C	IT0025743615	Call Option
HER L6 3.9	EOHER 2612I439000C	IT0025623023	Call Option
FR1 P6 15	POFR1 2604H201500P	FREX02535422	Put Option
LF1 P6 20	POLF1 2604H202000P	FREX02526322	Put Option
UMG B6 19	AOUMG 2602K201900C	NLEX02842196	Call Option
AP B6 42	AOAP  2602K204200C	NLEX02915638	Call Option
ASLM D6 1100	AOASLM2604H2B0000C	NLEX03310375	Call Option
MT9 D6 34	AOMT9 2604H203400C	NLEX03254557	Call Option
RWQ B6 48	AORWQ 2602K204800C	NLEX02832932	Call Option
BMP3 B6 4.8	EOBMP32602K448000C	IT0025469955	Call Option
ES1 C6 66	POES1 2603K206600C	FREX02487855	Call Option
TOM D6 88	OOTOM 2604H208800C	NO0511207099	Call Option
NXI5 B6 5	EONXI52602K450000C	IT0025358554	Call Option
EDR O6 9.8	SOEDR 2603K200980P	PTEX00046204	Put Option
AK1 D6 56	POAK1 2604H205600C	FREX02533054	Call Option
EBO O6 1580	JOEBO 2603K001580P	FREX02410519	Put Option
REY I6 66	EOREY 2609I366000C	IT0025688646	Call Option
ASLM I6 760	AOASLM2609I276000C	NLEX02895731	Call Option
2TO N6 54	PO2TO 2602D205400P	FREX02591573	Put Option
UG4 X6 6.5	POUG4 2612I200650P	FREX02419213	Put Option
ACE X6 50	EOACE 2612I350000P	IT0025691616	Put Option
ENI3 P6 28	EOENI32604H328000P	IT0025851442	Put Option
INW C6 4.2803	EOINW 2603K442803C	IT0025258242	Call Option
PST D6 36	EOPST 2604H336000C	IT0025788776	Call Option
REN B6 34	AOREN 2602K203400C	NLEX02838871	Call Option
TRN B6 8.5	EOTRN 2602K485000C	IT0025742716	Call Option
BWQ P6 78	AOBWQ 2604H207800P	NLEX03270009	Put Option
STE B6 17.25	EOSTE 2602K317250C	IT0025766376	Call Option
DNB N6 320	OODNB 2602K232000P	NO0511133493	Put Option
SG4 B6 56	POSG4 2602K205600C	FREX02202668	Call Option
TIP N6 17	EOTIP 2602K317000P	IT0025383982	Put Option
ENI X6 29	EOENI 2612I329000P	IT0025559938	Put Option
BPE5 F6 24	EOBPE52606J324000C	IT0025257889	Call Option
MON5 B6 45	EOMON52602K345000C	IT0025750859	Call Option
ZA1 B6 35	POZA1 2602K203500C	FREX02279955	Call Option
PRY L6 102	EOPRY 2612I210200C	IT0025589547	Call Option
ISP B6 3.5	EOISP 2602K435000C	IT0025355451	Call Option
COF C6 100	BOCOF 2603K210000C	BEEX00518312	Call Option
AVIO X6 42	EOAVIO2612I342000P	IT0025667590	Put Option
AZQ B6 430	AOAZQ 2602K243000C	NLEX02845611	Call Option
SPM5 B6 3.4	EOSPM52602K434000C	IT0025374676	Call Option
RAC5 N6 394	EORAC52602K239400P	IT0025367506	Put Option
CRL B6 19.75	EOCRL 2602K319750C	IT0025755650	Call Option
BB1 N6 41	POBB1 2602K204100P	FREX02266853	Put Option
SES P6 78	EOSES 2604H378000P	IT0025795284	Put Option
2SG N6 64	PO2SG 2602D206400P	FREX02584891	Put Option
EOQ L6 13.5	AOEOQ 2612I201350C	NLEX03042010	Call Option
SCH L6 350	OOSCH 2612I235000C	NO0511175601	Call Option
FST N6 17	AOFST 2602K201700P	NLEX02886185	Put Option
CPR D6 3.9	EOCPR 2604H439000C	IT0025841815	Call Option
FBK N6 32	EOFBK 2602K332000P	IT0025350502	Put Option
ES1 B6 20	POES1 2602K202000C	FREX02243324	Call Option
IG X6 10.5	EOIG  2612I310500P	IT0025624898	Put Option
G L2 34	EOG   3212H334000C	IT0025580066	Call Option
MOW D6 300	OOMOW 2604H230000C	NO0511201530	Call Option
5CS A6 32	PO5CS 2601U203200C	FREX02474408	Call Option
SFL P6 3.7	EOSFL 2604H437000P	IT0025866887	Put Option
PST3 D6 46	EOPST32604H346000C	IT0025789816	Call Option
BM1 B6 118	POBM1 2602K211800C	FREX02459524	Call Option
SYE D6 40	BOSYE 2604H204000C	BEEX00538575	Call Option
EN4 O6 48	POEN4 2603K204800P	FREX02262043	Put Option
DPQ B6 60	AODPQ 2602K206000C	NLEX02929092	Call Option
BGQ D6 68	AOBGQ 2604H206800C	NLEX03303396	Call Option
ASMM F6 360	AOASMM2606J236000C	NLEX02897018	Call Option
IVG X6 32	EOIVG 2612I332000P	IT0025629657	Put Option
TEL L6 60	OOTEL 2612I206000C	NO0511165388	Call Option
EF1 P6 120	POEF1 2604H212000P	FREX02514203	Put Option
GK1 D6 8	POGK1 2604H200800C	FREX02565379	Call Option
BMP3 N6 18	EOBMP32602K318000P	IT0025495273	Put Option
NTQ B6 46	AONTQ 2602K204600C	NLEX02832478	Call Option
5MT A6 42	AO5MT 2601U204200C	NLEX03191841	Call Option
MFEA X6 3.4	EOMFEA2612I434000P	IT0025668333	Put Option
KR1 D6 120	POKR1 2604H212000C	FREX02527718	Call Option
INP C6 12.5	AOINP 2603K201250C	NLEX03167536	Call Option
5G M6 20	EO5G  2601U320000P	IT0025877645	Put Option
MC1 L6 920	POMC1 2612I292000C	FREX02355029	Call Option
SRG5 P6 5.4	EOSRG52604H454000P	IT0025801702	Put Option
1EQ N6 240	OO1EQ 26026224000P	NO0511197688	Put Option
AF1 N6 8.8	POAF1 2602K200880P	FREX02211479	Put Option
EL1 X6 85	POEL1 2612I208500P	FREX02407176	Put Option
UG4 P6 8.6	POUG4 2604H200860P	FREX02547443	Put Option
GVS P6 8	EOGVS 2604H480000P	IT0025779643	Put Option
ISP3 X0 3.6	EOISP33012K436000P	IT0025584076	Put Option
HER X6 6.4	EOHER 2612I464000P	IT0025623296	Put Option
LTMC N6 17.25	EOLTMC2602K317250P	IT0025727568	Put Option
1AG B6 7	AO1AG 26026200700C	NLEX03236158	Call Option
EBO X7 1640	JOEBO 2712H001640P	FREX02410352	Put Option
TIR5 P6 0.39	EOTIR52604H403900P	IT0025810448	Put Option
1STL B6 14.5	EO1STL26026314500C	IT0025890291	Call Option
1FO N6 11.5	PO1FO 26026201150P	FREX02503909	Put Option
IF L6 19	EOIF  2612I319000C	IT0025623809	Call Option
BPE5 P6 8.8	EOBPE52604H488000P	IT0025821460	Put Option
BEL N6 5200	FOBEL 2602K005200P	BEEX00474748	Put Option
NOD L6 90	OONOD 2612I209000C	NO0511164886	Call Option
MAG P6 8	AOMAG 2604H200800P	NLEX03314328	Put Option
ASMM I6 550	AOASMM2609I255000C	NLEX02897539	Call Option
RF1 B6 43	PORF1 2602K204300C	FREX02572102	Call Option
PST N6 12	EOPST 2602K312000P	IT0025363646	Put Option
BFQ P6 50	AOBFQ 2604H205000P	NLEX03272781	Put Option
2IT N6 57	BO2IT 2602D205700P	BEEX00547048	Put Option
AZQM O6 340	AOAZQM2603K234000P	NLEX02892860	Put Option
CP1 N6 92	POCP1 2602K209200P	FREX02198155	Put Option
TIR N6 0.9	EOTIR 2602K409000P	IT0025384824	Put Option
WKL P6 64	AOWKL 2604H206400P	NLEX03267682	Put Option
HER P6 4.2	EOHER 2604H442000P	IT0025822500	Put Option
KR1 B6 160	POKR1 2602K216000C	FREX02201140	Call Option
PIR5 P6 3.7	EOPIR52604H437000P	IT0025785301	Put Option
AKE O6 290	OOAKE 2603K229000P	NO0511178415	Put Option
ADQ D6 158	AOADQ 2604H215800C	NLEX03251694	Call Option
SCA N6 80	OOSCA 2602K208000P	NO0511129475	Put Option
DAN L6 102	EODAN 2612I210200C	IT0025844355	Call Option
ACO C6 26	AOACO 2603K202600C	NLEX03103416	Call Option
ARIS P6 2.7	EOARIS2604H427000P	IT0025859007	Put Option
UCB N6 215	BOUCB 2602K221500P	BEEX00462123	Put Option
VAR N6 35	OOVAR 2602K203500P	NO0511138658	Put Option
PRY5 X6 128	EOPRY52612I212800P	IT0025590719	Put Option
ML1 X0 20	POML1 3012K202000P	FREX02344957	Put Option
VWQ L6 114	AOVWQ 2612I211400C	NLEX03084616	Call Option
AI4 B6 108	POAI4 2602K210800C	FREX02201686	Call Option
DG1 N6 114	PODG1 2602K211400P	FREX02187273	Put Option
RED X6 21	EORED 2612I321000P	IT0025880540	Put Option
NXI5 B6 3.4	EONXI52602K434000C	IT0025358331	Call Option
TIT3 N6 0.68	EOTIT32602K406800P	IT0025388320	Put Option
UG1 B6 10.5	POUG1 2602K201050C	FREX02268263	Call Option
II1 D6 17	POII1 2604H201700C	FREX02519392	Call Option
SPM5 D6 1.25	EOSPM52604H412500C	IT0025798593	Call Option
BY6 F7	AFBY6 2701F000000F	NLEX03210096	Futures
IN9 F7 30	AOIN9 2706I203000C	NLEX03043091	Call Option
OZ1 P6 2.1	POOZ1 2604H200210P	FREX02556188	Put Option
ENX P6 125	AOENX 2604H212500P	NLEX03280446	Put Option
PIA B6 3.1	EOPIA 2602K431000C	IT0025359610	Call Option
LDO X6 46	EOLDO 2612I346000P	IT0025547453	Put Option
MT9 U6 48	AOMT9 2609I204800P	NLEX03011718	Put Option
1NH B6 92	OO1NH 26026209200C	NO0511196417	Call Option
SRG3 N6 3.1	EOSRG32602K431000P	IT0025375905	Put Option
AUT C6 10	OOAUT 2603K201000C	NO0511172541	Call Option
BME L6 32	EOBME 2612I332000C	IT0025574549	Call Option
UL9 B6 53	AOUL9 2602K205300C	NLEX02989344	Call Option
BGN D6 86	EOBGN 2604H386000C	IT0025841393	Call Option
AI4 N6 180	POAI4 2602K218000P	FREX02201975	Put Option
VA1 O6 18.5	POVA1 2603K201850P	FREX02483573	Put Option
BZU D6 82	EOBZU 2604H382000C	IT0025774172	Call Option
STL5 L6 11.5	EOSTL52612I311500C	IT0025606002	Call Option
RHQM U6 1880	AORHQM2609I2I8000P	NLEX03170589	Put Option
G3 B6 45	EOG3  2602K345000C	IT0025725836	Call Option
SUB N6 210	OOSUB 2602K221000P	NO0511132057	Put Option
BFQ D6 52	AOBFQ 2604H205200C	NLEX03272815	Call Option
AFU C6 14	AOAFU 2603K201400C	NLEX02925637	Call Option
RAC5 X6 258	EORAC52612I225800P	IT0025593259	Put Option
SO1 X6 24	POSO1 2612I202400P	FREX02393558	Put Option
EBF U6	JFEBF 2609I000000F	FREX02324363	Futures
AG9C P6 6.4	AOAG9C2604H200640P	NLEX03312108	Put Option
TIT L2 0.6	EOTIT 3212H406000C	IT0025612828	Call Option
PST N6 14.5	EOPST 2602K314500P	IT0025363745	Put Option
CPR X6 5.8	EOCPR 2612I458000P	IT0025642130	Put Option
GEO P6 0.38	EOGEO 2604H403800P	IT0025861268	Put Option
TF1 D6 5.2	POTF1 2604H200520C	FREX02515713	Call Option
PNL B6 1.8	AOPNL 2602K200180C	NLEX02825852	Call Option
BES O6 260	AOBES 2603K226000P	NLEX03238485	Put Option
UL1 B6 88	POUL1 2602K208800C	FREX02221825	Call Option
ET1 N6 2.96	POET1 2602K200296P	FREX02240759	Put Option
2UC N6 190	BO2UC 2602D219000P	BEEX00545489	Put Option
TL1 R6 75	POTL1 2606J207500P	FREX02452941	Put Option
A2A P6 1.5	EOA2A 2604H415000P	IT0025853562	Put Option
IVG P6 30	EOIVG 2604H330000P	IT0025829042	Put Option
1SB B6 29.4	AO1SB 26026202940C	NLEX03338822	Call Option
HE1 B6 700	POHE1 2602K107000C	FREX02228929	Call Option
PRY P6 58	EOPRY 2604H358000P	IT0025786226	Put Option
FBK X6 12.5	EOFBK 2612I312500P	IT0025512796	Put Option
ARIS N6 7.2	EOARIS2602K472000P	IT0025435485	Put Option
MEL B6 80	BOMEL 2602K208000C	BEEX00477352	Call Option
EL1 L6 110	POEL1 2612I211000C	FREX02407226	Call Option
DIA X6 96	EODIA 2612I396000P	IT0025646057	Put Option
ASL D6 1100	AOASL 2604H2B0000C	NLEX03258673	Call Option
RAC D6 276	EORAC 2604H227600C	IT0025836070	Call Option
PIR B6 4.8	EOPIR 2602K448000C	IT0025360097	Call Option
1EA N6 170	PO1EA 26026217000P	FREX02498100	Put Option
ASL P6 1320	AOASL 2604H2D2000P	NLEX03258806	Put Option
RW7 Z6	AFRW7 2612I000000F	NLEX03017970	Futures
RAC C6 246	EORAC 2603K224600C	IT0025484525	Call Option
SM4 X6 260	POSM4 2612I226000P	FREX02370218	Put Option
CE1 N6 12.5	POCE1 2602K201250P	FREX02194733	Put Option
PST3 X0 8	EOPST33012K480000P	IT0025591618	Put Option
ML1 B6 12	POML1 2602K201200C	FREX02186044	Call Option
FSQ P6 48	AOFSQ 2604H204800P	NLEX03274407	Put Option
ISP D6 5	EOISP 2604H450000C	IT0025780054	Call Option
EL1 D6 106	POEL1 2604H210600C	FREX02563911	Call Option
CPR B6 6.9	EOCPR 2602K469000C	IT0025755072	Call Option
1AB B6 31.5	AO1AB 26026203150C	NLEX03345082	Call Option
BRE B6 22	EOBRE 2602K322000C	IT0025693067	Call Option
JN1 N6 150	POJN1 2602K215000P	FREX02192133	Put Option
ECM N6 23.5	AOECM 2602K202350P	NLEX02855800	Put Option
ECM D6 20	AOECM 2604H202000C	NLEX03279778	Call Option
TO4 N6 60	POTO4 2602K206000P	FREX02226592	Put Option
MKQ B6 124	AOMKQ 2602K212400C	NLEX02929472	Call Option
MN X6 1.85	EOMN  2612I418500P	IT0025631877	Put Option
COL P6 31	BOCOL 2604H203100P	BEEX00530382	Put Option
MHQM N6 360	AOMHQM2602K236000P	NLEX02926569	Put Option
FT1 P6 5	POFT1 2604H200500P	FREX02549126	Put Option
ING D6 34	AOING 2604H203400C	NLEX03248757	Call Option
BPM3 D6 12.5	EOBPM32604H312500C	IT0025863835	Call Option
AEOM N6 1055	KOAEOM2602R110550P	NLEX03224568	Put Option
BRE D6 5.8	EOBRE 2604H458000C	IT0025772598	Call Option
